Id,Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
10228,1995-08-13,1995,1,Vanspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10229,1995-08-13,1995,1,Kayseri Erciyesspor,Besiktas,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
10230,1995-08-13,1995,1,Altay,Denizlispor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10231,1995-08-13,1995,1,Samsunspor,Gaziantepspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10232,1995-08-13,1995,1,Trabzonspor,MKE Ankaragucu,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,1
10233,1995-08-13,1995,1,Antalyaspor,Bursaspor,4-2,4,2,T1,1,6,2,H,1-1,1,1,2,0,D,1,0,0,0
10234,1995-08-18,1995,2,MKE Ankaragucu,Istanbulspor,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
10235,1995-08-19,1995,2,Galatasaray,Altay,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
10236,1995-08-19,1995,2,Eskisehirspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10237,1995-08-20,1995,2,Gaziantepspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10238,1995-08-20,1995,2,Karsiyaka,Vanspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
10239,1995-08-20,1995,2,Besiktas,Genclerbirligi,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
10240,1995-08-20,1995,2,Bursaspor,Samsunspor,2-4,2,4,T1,1,6,-2,A,2-3,2,3,5,-1,A,1,0,0,0
10241,1995-08-20,1995,2,Kocaelispor,Antalyaspor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,0
10242,1995-08-20,1995,2,Kayseri Erciyesspor,Denizlispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
10243,1995-08-25,1995,3,Samsunspor,Kocaelispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10244,1995-08-26,1995,3,Istanbulspor,Gaziantepspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,1,0
10245,1995-08-26,1995,3,Trabzonspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
10246,1995-08-26,1995,3,Kayseri Erciyesspor,Galatasaray,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10247,1995-08-27,1995,3,Vanspor,Altay,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
10248,1995-08-27,1995,3,Antalyaspor,Besiktas,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,1,0,0
10249,1995-08-27,1995,3,Genclerbirligi,Denizlispor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
10250,1995-08-27,1995,3,Fenerbahce,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
10251,1995-08-27,1995,3,Karsiyaka,Eskisehirspor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
10252,1995-09-08,1995,4,MKE Ankaragucu,Karsiyaka,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10253,1995-09-09,1995,4,Gaziantepspor,Fenerbahce,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
10254,1995-09-09,1995,4,Bursaspor,Istanbulspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,1,0,0
10255,1995-09-09,1995,4,Galatasaray,Genclerbirligi,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10256,1995-09-10,1995,4,Eskisehirspor,Vanspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
10257,1995-09-10,1995,4,Altay,Kayseri Erciyesspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,1,0
10258,1995-09-10,1995,4,Antalyaspor,Denizlispor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
10259,1995-09-10,1995,4,Kocaelispor,Trabzonspor,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,0,0
10260,1995-09-10,1995,4,Besiktas,Samsunspor,4-2,4,2,T1,1,6,2,H,2-0,2,0,2,2,H,1,0,0,0
10261,1995-09-15,1995,5,Istanbulspor,Kocaelispor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
10262,1995-09-16,1995,5,Samsunspor,Denizlispor,1-3,1,3,T1,1,4,-2,A,1-0,1,0,1,1,H,1,0,0,0
10263,1995-09-16,1995,5,Fenerbahce,Bursaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
10264,1995-09-17,1995,5,Antalyaspor,Galatasaray,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
10265,1995-09-17,1995,5,Eskisehirspor,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
10266,1995-09-17,1995,5,Genclerbirligi,Altay,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
10267,1995-09-17,1995,5,Trabzonspor,Besiktas,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
10268,1995-09-17,1995,5,Vanspor,Kayseri Erciyesspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
10269,1995-09-17,1995,5,Karsiyaka,Gaziantepspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
10270,1995-09-22,1995,6,Galatasaray,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,1
10271,1995-09-23,1995,6,Kocaelispor,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10272,1995-09-23,1995,6,Trabzonspor,Denizlispor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
10273,1995-09-24,1995,6,Gaziantepspor,Eskisehirspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,1
10274,1995-09-24,1995,6,MKE Ankaragucu,Vanspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10275,1995-09-24,1995,6,Kayseri Erciyesspor,Genclerbirligi,2-2,2,2,T1,1,4,0,D,1-2,1,2,3,-1,A,1,0,0,0
10276,1995-09-24,1995,6,Altay,Antalyaspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
10277,1995-09-24,1995,6,Besiktas,Istanbulspor,5-2,5,2,T1,1,7,3,H,1-0,1,0,1,1,H,1,0,0,1
10278,1995-09-24,1995,6,Bursaspor,Karsiyaka,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
10279,1995-09-29,1995,7,MKE Ankaragucu,Gaziantepspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10280,1995-09-30,1995,7,Fenerbahce,Besiktas,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,1,1
10281,1995-10-01,1995,7,Trabzonspor,Galatasaray,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,0,0
10282,1995-10-01,1995,7,Vanspor,Genclerbirligi,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,1,0
10283,1995-10-01,1995,7,Eskisehirspor,Bursaspor,1-3,1,3,T1,1,4,-2,A,1-2,1,2,3,-1,A,1,0,0,0
10284,1995-10-01,1995,7,Samsunspor,Altay,4-0,4,0,T1,1,4,4,H,1-0,1,0,1,1,H,1,0,0,0
10285,1995-10-01,1995,7,Antalyaspor,Kayseri Erciyesspor,3-3,3,3,T1,1,6,0,D,2-1,2,1,3,1,H,1,0,0,1
10286,1995-10-01,1995,7,Istanbulspor,Denizlispor,2-3,2,3,T1,1,5,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10287,1995-10-01,1995,7,Karsiyaka,Kocaelispor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,1,0
10288,1995-10-13,1995,8,Bursaspor,MKE Ankaragucu,8-0,8,0,T1,1,8,8,H,4-0,4,0,4,4,H,1,0,0,1
10289,1995-10-14,1995,8,Galatasaray,Istanbulspor,4-2,4,2,T1,1,6,2,H,1-0,1,0,1,1,H,1,0,0,0
10290,1995-10-14,1995,8,Fenerbahce,Denizlispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10291,1995-10-15,1995,8,Kayseri Erciyesspor,Samsunspor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
10292,1995-10-15,1995,8,Gaziantepspor,Vanspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,2,1
10293,1995-10-15,1995,8,Kocaelispor,Eskisehirspor,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
10294,1995-10-15,1995,8,Altay,Trabzonspor,2-5,2,5,T1,1,7,-3,A,1-3,1,3,4,-2,A,1,0,0,0
10295,1995-10-15,1995,8,Besiktas,Karsiyaka,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,1,0,0
10296,1995-10-15,1995,8,Genclerbirligi,Antalyaspor,6-3,6,3,T1,1,9,3,H,2-3,2,3,5,-1,A,1,0,0,0
10297,1995-10-21,1995,9,Istanbulspor,Altay,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
10298,1995-10-21,1995,9,Samsunspor,Genclerbirligi,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
10299,1995-10-22,1995,9,Eskisehirspor,Besiktas,2-3,2,3,T1,1,5,-1,A,2-0,2,0,2,2,H,1,0,0,0
10300,1995-10-22,1995,9,Vanspor,Antalyaspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
10301,1995-10-22,1995,9,Gaziantepspor,Bursaspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
10302,1995-10-22,1995,9,MKE Ankaragucu,Kocaelispor,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
10303,1995-10-22,1995,9,Karsiyaka,Denizlispor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
10304,1995-10-22,1995,9,Fenerbahce,Galatasaray,3-1,3,1,T1,1,4,2,H,3-0,3,0,3,3,H,1,0,0,0
10305,1995-10-22,1995,9,Trabzonspor,Kayseri Erciyesspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
10306,1995-10-27,1995,10,Altay,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10307,1995-10-28,1995,10,Galatasaray,Karsiyaka,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
10308,1995-10-29,1995,10,Kocaelispor,Gaziantepspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
10309,1995-10-29,1995,10,Eskisehirspor,Denizlispor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,1
10310,1995-10-29,1995,10,Kayseri Erciyesspor,Istanbulspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
10311,1995-10-29,1995,10,Antalyaspor,Samsunspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
10312,1995-10-29,1995,10,Bursaspor,Vanspor,5-0,5,0,T1,1,5,5,H,3-0,3,0,3,3,H,1,0,0,0
10313,1995-10-29,1995,10,Besiktas,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
10314,1995-10-29,1995,10,Genclerbirligi,Trabzonspor,1-3,1,3,T1,1,4,-2,A,1-1,1,1,2,0,D,1,0,0,0
10315,1995-11-03,1995,11,Istanbulspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
10316,1995-11-04,1995,11,Eskisehirspor,Galatasaray,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
10317,1995-11-04,1995,11,Fenerbahce,Kayseri Erciyesspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
10318,1995-11-05,1995,11,Gaziantepspor,Besiktas,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
10319,1995-11-05,1995,11,MKE Ankaragucu,Denizlispor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
10320,1995-11-05,1995,11,Vanspor,Samsunspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10321,1995-11-05,1995,11,Bursaspor,Kocaelispor,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,0
10322,1995-11-05,1995,11,Trabzonspor,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
10323,1995-11-12,1995,11,Karsiyaka,Altay,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
10324,1995-11-18,1995,12,Besiktas,Bursaspor,4-1,4,1,T1,1,5,3,H,3-1,3,1,4,2,H,1,0,0,0
10325,1995-11-18,1995,12,Genclerbirligi,Fenerbahce,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,1,1
10326,1995-11-19,1995,12,Kayseri Erciyesspor,Karsiyaka,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,1,0,0
10327,1995-11-19,1995,12,Altay,Eskisehirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
10328,1995-11-19,1995,12,Antalyaspor,Istanbulspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10329,1995-11-19,1995,12,Kocaelispor,Vanspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10330,1995-11-19,1995,12,Samsunspor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
10331,1995-11-19,1995,12,Gaziantepspor,Denizlispor,3-2,3,2,T1,1,5,1,H,1-0,1,0,1,1,H,1,0,0,0
10332,1995-11-19,1995,12,Galatasaray,MKE Ankaragucu,5-0,5,0,T1,1,5,5,H,3-0,3,0,3,3,H,1,0,0,0
10333,1995-11-25,1995,13,Gaziantepspor,Galatasaray,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
10334,1995-11-25,1995,13,Fenerbahce,Antalyaspor,3-1,3,1,T1,1,4,2,H,0-0,0,0,0,0,D,1,0,0,0
10335,1995-11-26,1995,13,Vanspor,Trabzonspor,0-5,0,5,T1,1,5,-5,A,0-3,0,3,3,-3,A,1,0,0,0
10336,1995-11-26,1995,13,Eskisehirspor,Kayseri Erciyesspor,4-0,4,0,T1,1,4,4,H,1-0,1,0,1,1,H,1,0,0,0
10337,1995-11-26,1995,13,Bursaspor,Denizlispor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
10338,1995-11-26,1995,13,Karsiyaka,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,1
10339,1995-11-26,1995,13,Istanbulspor,Samsunspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
10340,1995-11-26,1995,13,Kocaelispor,Besiktas,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10341,1995-11-26,1995,13,MKE Ankaragucu,Altay,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,1
10342,1995-12-01,1995,14,Trabzonspor,Istanbulspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,1
10343,1995-12-02,1995,14,Galatasaray,Bursaspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
10344,1995-12-03,1995,14,Genclerbirligi,Eskisehirspor,3-2,3,2,T1,1,5,1,H,1-0,1,0,1,1,H,1,0,0,0
10345,1995-12-03,1995,14,Kayseri Erciyesspor,MKE Ankaragucu,4-1,4,1,T1,1,5,3,H,3-1,3,1,4,2,H,1,0,1,1
10346,1995-12-03,1995,14,Altay,Gaziantepspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,1,0
10347,1995-12-03,1995,14,Antalyaspor,Karsiyaka,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,0
10348,1995-12-03,1995,14,Denizlispor,Kocaelispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10349,1995-12-03,1995,14,Besiktas,Vanspor,3-1,3,1,T1,1,4,2,H,3-0,3,0,3,3,H,1,0,0,0
10350,1995-12-03,1995,14,Samsunspor,Fenerbahce,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,0,0,0
10351,1995-12-09,1995,15,Denizlispor,Besiktas,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
10352,1995-12-09,1995,15,Fenerbahce,Trabzonspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,1
10353,1995-12-10,1995,15,Eskisehirspor,Antalyaspor,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
10354,1995-12-10,1995,15,Gaziantepspor,Kayseri Erciyesspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10355,1995-12-10,1995,15,MKE Ankaragucu,Genclerbirligi,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
10356,1995-12-10,1995,15,Bursaspor,Altay,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
10357,1995-12-10,1995,15,Istanbulspor,Vanspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
10358,1995-12-10,1995,15,Karsiyaka,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10359,1995-12-10,1995,15,Kocaelispor,Galatasaray,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
10360,1995-12-16,1995,16,Istanbulspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,1,0
10361,1995-12-16,1995,16,Trabzonspor,Karsiyaka,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
10362,1995-12-17,1995,16,Vanspor,Denizlispor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,1,0,1
10363,1995-12-17,1995,16,Genclerbirligi,Gaziantepspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
10364,1995-12-17,1995,16,Altay,Kocaelispor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
10365,1995-12-17,1995,16,Galatasaray,Besiktas,1-3,1,3,T1,1,4,-2,A,1-1,1,1,2,0,D,1,0,0,0
10366,1995-12-17,1995,16,Antalyaspor,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,1
10367,1995-12-17,1995,16,Kayseri Erciyesspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10368,1995-12-17,1995,16,Samsunspor,Eskisehirspor,3-1,3,1,T1,1,4,2,H,3-1,3,1,4,2,H,1,0,0,0
10369,1995-12-22,1995,17,Bursaspor,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
10370,1995-12-22,1995,17,Besiktas,Altay,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
10371,1995-12-23,1995,17,Denizlispor,Galatasaray,1-3,1,3,T1,1,4,-2,A,1-1,1,1,2,0,D,1,0,0,0
10372,1995-12-23,1995,17,Eskisehirspor,Trabzonspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
10373,1995-12-23,1995,17,Gaziantepspor,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
10374,1995-12-23,1995,17,MKE Ankaragucu,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
10375,1995-12-23,1995,17,Karsiyaka,Istanbulspor,0-3,0,3,T1,1,3,-3,A,0-3,0,3,3,-3,A,1,0,1,0
10376,1995-12-23,1995,17,Kocaelispor,Kayseri Erciyesspor,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,1
10377,1995-12-23,1995,17,Fenerbahce,Vanspor,3-0,3,0,T1,1,3,3,H,3-0,3,0,3,3,H,1,0,0,0
10378,1996-01-26,1995,18,Bursaspor,Antalyaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
10379,1996-01-27,1995,18,Karsiyaka,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
10380,1996-01-27,1995,18,Besiktas,Kayseri Erciyesspor,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,0,0
10381,1996-01-28,1995,18,Eskisehirspor,Istanbulspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
10382,1996-01-28,1995,18,Gaziantepspor,Samsunspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
10383,1996-01-28,1995,18,Denizlispor,Altay,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
10384,1996-01-28,1995,18,Kocaelispor,Genclerbirligi,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
10385,1996-01-28,1995,18,Galatasaray,Vanspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
10386,1996-01-28,1995,18,MKE Ankaragucu,Trabzonspor,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
10387,1996-02-02,1995,19,Genclerbirligi,Besiktas,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,1,0
10388,1996-02-03,1995,19,Altay,Galatasaray,2-5,2,5,T1,1,7,-3,A,1-0,1,0,1,1,H,1,0,0,0
10389,1996-02-03,1995,19,Trabzonspor,Gaziantepspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10390,1996-02-04,1995,19,Samsunspor,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,1,0
10391,1996-02-04,1995,19,Vanspor,Karsiyaka,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,1,0,0
10392,1996-02-04,1995,19,Antalyaspor,Kocaelispor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
10393,1996-02-04,1995,19,Denizlispor,Kayseri Erciyesspor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,1
10394,1996-02-04,1995,19,Fenerbahce,Eskisehirspor,6-0,6,0,T1,1,6,6,H,2-0,2,0,2,2,H,1,0,0,0
10395,1996-02-04,1995,19,Istanbulspor,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10396,1996-02-10,1995,20,Besiktas,Antalyaspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
10397,1996-02-10,1995,20,MKE Ankaragucu,Fenerbahce,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,0,0,0
10398,1996-02-11,1995,20,Gaziantepspor,Istanbulspor,1-6,1,6,T1,1,7,-5,A,1-2,1,2,3,-1,A,1,0,0,0
10399,1996-02-11,1995,20,Altay,Vanspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
10400,1996-02-11,1995,20,Denizlispor,Genclerbirligi,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
10401,1996-02-11,1995,20,Bursaspor,Trabzonspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
10402,1996-02-11,1995,20,Galatasaray,Kayseri Erciyesspor,5-0,5,0,T1,1,5,5,H,3-0,3,0,3,3,H,1,0,0,0
10403,1996-02-11,1995,20,Eskisehirspor,Karsiyaka,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
10404,1996-02-11,1995,20,Kocaelispor,Samsunspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,1
10405,1996-02-16,1995,21,Istanbulspor,Bursaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
10406,1996-02-17,1995,21,Fenerbahce,Gaziantepspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,2
10407,1996-02-17,1995,21,Genclerbirligi,Galatasaray,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,1,0
10408,1996-02-18,1995,21,Kayseri Erciyesspor,Altay,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
10409,1996-02-18,1995,21,Denizlispor,Antalyaspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
10410,1996-02-18,1995,21,Karsiyaka,MKE Ankaragucu,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
10411,1996-02-18,1995,21,Samsunspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,1,0
10412,1996-02-18,1995,21,Trabzonspor,Kocaelispor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
10413,1996-02-18,1995,21,Vanspor,Eskisehirspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,2
10414,1996-02-23,1995,22,Bursaspor,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
10415,1996-02-24,1995,22,Besiktas,Trabzonspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
10416,1996-02-25,1995,22,Gaziantepspor,Karsiyaka,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,1
10417,1996-02-25,1995,22,Kayseri Erciyesspor,Vanspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
10418,1996-02-25,1995,22,MKE Ankaragucu,Eskisehirspor,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,0
